481.0,6.634
482.0,6.616999999999999
483.0,6.6049999999999995
484.0,6.573
485.0,6.57
486.0,6.555
487.0,6.542
488.0,6.538
489.0,6.484999999999999
490.0,6.503
491.0,6.479
492.0,6.48
493.0,6.4510000000000005
494.0,6.43
495.0,6.425999999999999
496.0,6.4159999999999995
497.0,6.393
498.0,6.402
499.0,6.390000000000001
500.0,6.347
501.0,6.353999999999999
502.0,6.33
503.0,6.3100000000000005
504.0,6.311
505.0,6.288
506.0,6.248
507.0,6.271
508.0,6.258
509.0,6.231
510.0,6.221
511.0,6.198
512.0,6.201
513.0,6.186
514.0,6.162999999999999
515.0,6.148
516.0,6.166
517.0,6.119
518.0,6.1370000000000005
519.0,6.122999999999999
520.0,6.093
521.0,6.0809999999999995
522.0,6.090999999999999
523.0,6.061999999999999
524.0,6.0760000000000005
525.0,6.0409999999999995
526.0,6.02
527.0,6.01
528.0,5.985
529.0,6.002999999999999
530.0,5.973000000000001
531.0,5.978
532.0,5.956
533.0,5.936
534.0,5.945
535.0,5.9319999999999995
536.0,5.886
537.0,5.911
538.0,5.876
539.0,5.877
540.0,5.88
541.0,5.835
542.0,5.850999999999999
543.0,5.8340000000000005
544.0,5.837
545.0,5.818
546.0,5.8
547.0,5.787
548.0,5.765000000000001
549.0,5.747999999999999
550.0,5.753
551.0,5.7379999999999995
552.0,5.742000000000001
553.0,5.716
554.0,5.704000000000001
555.0,5.709
556.0,5.684
557.0,5.67
558.0,5.659
559.0,5.644
560.0,5.631
561.0,5.627
562.0,5.611000000000001
563.0,5.620000000000001
564.0,5.61
565.0,5.604
566.0,5.567
567.0,5.587
568.0,5.596
569.0,5.547
570.0,5.551
571.0,5.534
572.0,5.518999999999999
573.0,5.522
574.0,5.518999999999999
575.0,5.4990000000000006
576.0,5.48
577.0,5.4830000000000005
578.0,5.4830000000000005
579.0,5.464
580.0,5.434
581.0,5.455
582.0,5.427
583.0,5.455
584.0,5.409000000000001
585.0,5.387
586.0,5.372
587.0,5.37
588.0,5.3759999999999994
589.0,5.346
590.0,5.368
591.0,5.334
592.0,5.328
593.0,5.319000000000001
594.0,5.326
595.0,5.308000000000001
596.0,5.289000000000001
597.0,5.289000000000001
598.0,5.295
599.0,5.279
600.0,5.2749999999999995
601.0,5.282
602.0,5.259
603.0,5.241
604.0,5.238
605.0,5.224
606.0,5.187
607.0,5.215999999999999
608.0,5.218
609.0,5.197000000000001
610.0,5.204
611.0,5.182
612.0,5.167000000000001
613.0,5.161
614.0,5.181
615.0,5.135
616.0,5.127000000000001
617.0,5.135999999999999
618.0,5.117000000000001
619.0,5.1
620.0,5.095
621.0,5.087000000000001
622.0,5.084999999999999
623.0,5.078
624.0,5.086
625.0,5.061
626.0,5.0649999999999995
