scan,band_subset,effective_mu_s_500,power_b,calibration_k,hb_cov,hb_present,bili_mono,bili_range,bili_log2_slope,bili_positive_a1,bili_positive_count,mean_rmse,composite,A1_hb_uM,A1_bili_uM,A2_hb_uM,A2_bili_uM,A3_hb_uM,A3_bili_uM,A4_hb_uM,A4_bili_uM,A5_hb_uM,A5_bili_uM,A6_hb_uM,A6_bili_uM
scattering,4band_vis,17.834772046573367,1.9642857142857142,1.0,0.08224981005206096,True,0,0.0,0.0,False,0,0.05567538401453317,0.917750189947939,156.6780932089167,0.0,137.1197846035065,0.0,129.6327914517027,0.0,125.89715918388619,0.0,126.84192006231021,0.0,125.87944003332132,0.0
scattering,4band_vis,17.834772046573367,2.1714285714285713,1.0,0.08099926240864162,True,0,0.0,0.0,False,0,0.05157219771446723,0.9190007375913584,158.18530186227665,0.0,138.769078704695,0.0,131.24251540030724,0.0,127.50285567822434,0.0,128.49044292691246,0.0,127.48897574616807,0.0
scattering,4band_vis,17.834772046573367,2.3785714285714286,1.0,0.07858512309161814,True,0,0.0,0.0,False,0,0.04742413736507944,0.9214148769083819,159.27714867949368,0.0,140.07183177158734,0.0,132.76397319788543,0.0,129.15736154335403,0.0,130.1475798605711,0.0,129.17098163532756,0.0
scattering,4band_vis,17.834772046573367,2.585714285714286,1.0,0.07421159370826075,True,0,0.0,0.0,False,0,0.043311254563054756,0.9257884062917392,159.39332184895966,0.0,141.00654663537037,0.0,133.92984709301973,0.0,130.59652994898013,0.0,131.78583924187015,0.0,130.7971784478666,0.0
scattering,4band_vis,17.834772046573367,2.7928571428571427,1.0,0.06801013467105556,True,0,0.0,0.0,True,1,0.03933036949996477,1.0986565319956112,158.3794789685136,6.367483480990351,141.20991088427675,0.0,134.53725850285318,0.0,131.76011620578063,0.0,133.06913999187955,0.0,132.22127645210114,0.0
scattering,4band_vis,17.834772046573367,3.0,1.0,0.058846115514518044,True,2,12.698627433263225,-1.8333003312873601,True,3,0.035579213776624395,3.007853553198122,155.60776387958484,15.06876268049186,140.41342643892247,5.655239375149965,134.413068495647,1.186644994483437,132.34855816469033,0.0,134.0849966054926,0.0,133.2587425477629,0.0
scattering,4band_vis,24.682294092452725,0.1,1.0,0.08086966989371114,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303301062889,195.3382527713819,0.0,171.13294790268498,0.0,161.9273809919917,0.0,157.48172466521783,0.0,158.74001435477047,0.0,157.515592560677,0.0
scattering,4band_vis,24.682294092452725,0.30714285714285716,1.0,0.08121866989867804,True,0,0.0,0.0,False,0,0.08446194568736404,0.9187813301013219,197.4279960458222,0.0,172.92981066964614,0.0,163.55773656478988,0.0,159.05084452551222,0.0,160.2860967720982,0.0,159.05107516771946,0.0
scattering,4band_vis,24.682294092452725,0.5142857142857142,1.0,0.08149035460176836,True,0,0.0,0.0,False,0,0.08126756291881913,0.9185096453982317,199.58587742564876,0.0,174.79806513629381,0.0,165.26042482707464,0.0,160.6806314689767,0.0,161.92267182241562,0.0,160.69022471273274,0.0
scattering,4band_vis,24.682294092452725,0.7214285714285714,1.0,0.08173497224258729,True,0,0.0,0.0,False,0,0.07796501868371135,0.9182650277574127,201.81266336256792,0.0,176.71445983666868,0.0,167.04791231191325,0.0,162.35160158527316,0.0,163.644042955459,0.0,162.38210099532748,0.0
scattering,4band_vis,24.682294092452725,0.9285714285714285,1.0,0.08194755079711445,True,0,0.0,0.0,False,0,0.07454969342095065,0.9180524492028855,204.1210335160024,0.0,178.69870045233455,0.0,168.89868554751718,0.0,164.1345247713273,0.0,165.40952051995953,0.0,164.14981190828337,0.0
scattering,4band_vis,24.682294092452725,1.1357142857142857,1.0,0.08212463725791079,True,0,0.0,0.0,False,0,0.07101718519257634,0.9178753627420893,206.51520843403821,0.0,180.76136848258676,0.0,170.80142430681462,0.0,165.9956112744538,0.0,167.26971628847656,0.0,166.008320821849,0.0
scattering,4band_vis,24.682294092452725,1.342857142857143,1.0,0.08227337462770894,True,0,0.0,0.0,False,0,0.06736363614942423,0.9177266253722911,209.0230237448987,0.0,182.89159839741384,0.0,172.8701304749151,0.0,167.94744820332602,0.0,169.24600122008417,0.0,167.9195133708612,0.0
scattering,4band_vis,24.682294092452725,1.55,1.0,0.08243618655876542,True,0,0.0,0.0,False,0,0.06358705535193226,0.9175638134412346,211.60888865436166,0.0,185.10945194742047,0.0,174.97237958980494,0.0,169.9526097073057,0.0,171.25761673958303,0.0,169.92702668702256,0.0
scattering,4band_vis,24.682294092452725,1.7571428571428571,1.0,0.08259656047659167,True,0,0.0,0.0,False,0,0.059688074447482066,0.9174034395234083,214.2948235784351,0.0,187.41461553678602,0.0,177.15806812065995,0.0,172.05639691713256,0.0,173.349177444934,0.0,171.99519474646968,0.0
scattering,4band_vis,24.682294092452725,1.9642857142857142,1.0,0.08224981022276077,True,0,0.0,0.0,False,0,0.05567538401453317,0.9177501897772392,216.83342878330822,0.0,189.76585967230105,0.0,179.4042937179716,0.0,174.2343944888296,0.0,175.54188896015845,0.0,174.20987220818765,0.0
scattering,4band_vis,24.682294092452725,2.1714285714285713,1.0,0.08099926257475168,True,0,0.0,0.0,False,0,0.05157219771446724,0.9190007374252483,218.919318479222,0.0,192.04838741889498,0.0,181.63205865959046,0.0,176.45658566643357,0.0,177.82334935987592,0.0,176.43737664239328,0.0
scattering,4band_vis,24.682294092452725,2.3785714285714286,1.0,0.07858512325102764,True,0,0.0,0.0,False,0,0.047424137365079444,0.9214148767489724,220.430371391818,0.0,193.85132239574313,0.0,183.73766834784527,0.0,178.74632619320778,0.0,180.11673113348186,0.0,178.76517561358608,0.0
scattering,4band_vis,24.682294092452725,2.585714285714286,1.0,0.07421159385753952,True,0,0.0,0.0,False,0,0.043311254563054756,0.9257884061424605,220.59114834634943,0.0,195.14491376322638,0.0,185.35117045929766,0.0,180.73805211734447,0.0,182.38398746528966,0.0,181.01573804715582,0.0
scattering,4band_vis,24.682294092452725,2.7928571428571427,1.0,0.068010134807256,True,0,0.0,0.0,True,1,0.03933036949996477,1.0986565318594106,219.18804837549686,8.812229250602442,195.42635813416032,0.0,186.19179275676638,0.0,182.3483882695134,0.0,184.160001559447,0.0,182.98660740647267,0.0
scattering,4band_vis,24.682294092452725,3.0,1.0,0.058846115632515156,True,2,12.698627433262542,-1.8333003312873215,True,3,0.035579213776624395,3.0078535530801633,215.35215483075294,20.854296938476338,194.32406967939568,7.826524558663581,186.0199209619824,1.6422481128827349,183.1627579428806,0.0,185.56588842065744,0.0,184.42240054233133,0.0
scattering,4band_vis,34.15886898220137,0.1,1.0,0.0808696700280366,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303299719634,270.33685599225055,0.0,236.8381125372455,0.0,224.09813979275853,0.0,217.94560828829847,0.0,219.68700851982015,0.0,217.99247949886583,0.0
scattering,4band_vis,34.15886898220137,0.30714285714285716,1.0,0.08121867003222816,True,0,0.0,0.0,False,0,0.08446194568736404,0.9187813299677718,273.22893994727764,0.0,239.3248667913564,0.0,226.35445771025084,0.0,220.11717951763399,0.0,221.82669725909878,0.0,220.11749871312324,0.0
scattering,4band_vis,34.15886898220137,0.5142857142857142,1.0,0.08149035473437216,True,0,0.0,0.0,False,0,0.08126756291881913,0.9185096452656278,276.21532310341894,0.0,241.91042303311366,0.0,228.7108798909063,0.0,222.3727104849814,0.0,224.09162257414175,0.0,222.3859869800815,0.0
scattering,4band_vis,34.15886898220137,0.7214285714285714,1.0,0.08173497237417232,True,0,0.0,0.0,False,0,0.07796501868371133,0.9182650276258277,279.29706618555366,0.0,244.56260257700407,0.0,231.18465929622488,0.0,224.68523658413355,0.0,226.47390076850752,0.0,224.7274460055178,0.0
scattering,4band_vis,34.15886898220137,0.9285714285714285,1.0,0.08194755092759558,True,0,0.0,0.0,False,0,0.07454969342095065,0.9180524490724045,282.491717109744,0.0,247.3086769477984,0.0,233.74602252421147,0.0,227.1526992636409,0.0,228.91721971572113,0.0,227.17385577795997,0.0
scattering,4band_vis,34.15886898220137,1.1357142857142857,1.0,0.08212463738719733,True,0,0.0,0.0,False,0,0.07101718519257634,0.9178753626128027,285.80511687069514,0.0,250.16329032916585,0.0,236.37930303463506,0.0,229.7283354580204,0.0,231.49162318486418,0.0,229.74592473730985,0.0
scattering,4band_vis,34.15886898220137,1.342857142857143,1.0,0.08227337475571081,True,0,0.0,0.0,False,0,0.06736363614942421,0.9177266252442892,289.27578836963966,0.0,253.11140545533618,0.0,239.24227284992557,0.0,232.42956499844456,0.0,234.22668734856867,0.0,232.39090480427336,0.0
scattering,4band_vis,34.15886898220137,1.55,1.0,0.08243618668548904,True,0,0.0,0.0,False,0,0.06358705535193226,0.917563813314511,292.85447600366416,0.0,256.18078663006054,0.0,242.15166416559867,0.0,235.2045926699421,0.0,237.01064700465815,0.0,235.16918724795224,0.0
scattering,4band_vis,34.15886898220137,1.7571428571428571,1.0,0.08259656060200515,True,0,0.0,0.0,False,0,0.05968807444748208,0.9174034393979948,296.5716547562744,0.0,259.3709998548416,0.0,245.17653081218018,0.0,238.11611262014316,0.0,239.90524617906195,0.0,238.03141235195616,0.0
scattering,4band_vis,34.15886898220137,1.9642857142857142,1.0,0.0822498103461039,True,0,0.0,0.0,False,0,0.055675384014533154,0.9177501896538961,300.0849376896186,0.0,262.6249858931486,0.0,248.28517726115422,0.0,241.13033542360213,0.0,242.93983223025157,0.0,241.09639800399054,0.0
scattering,4band_vis,34.15886898220137,2.1714285714285713,1.0,0.08099926269477847,True,0,0.0,0.0,False,0,0.05157219771446723,0.9190007373052216,302.971688514609,0.0,265.78387241933996,0.0,251.36827522923045,0.0,244.20571962431092,0.0,246.0972416100328,0.0,244.17913544485776,0.0
scattering,4band_vis,34.15886898220137,2.3785714285714286,1.0,0.07858512336621253,True,0,0.0,0.0,False,0,0.04742413736507944,0.9214148766337875,305.06289844319986,0.0,268.27903026110704,0.0,254.28231738428047,0.0,247.37458822154696,0.0,249.2711494825076,0.0,247.4006747303083,0.0
scattering,4band_vis,34.15886898220137,2.585714285714286,1.0,0.07421159396540437,True,0,0.0,0.0,False,0,0.04331125456305474,0.9257884060345957,305.28540445923824,0.0,270.06928597529844,0.0,256.515311084994,0.0,250.1310218267945,0.0,252.40890125295468,0.0,250.51532311009888,0.0
scattering,4band_vis,34.15886898220137,2.7928571428571427,1.0,0.068010134905671,True,0,0.0,0.0,True,1,0.03933036949996477,1.0986565317609958,303.3435951649417,12.195616148358715,270.4587887239692,0.0,257.678683776981,0.0,252.35963402277585,0.0,254.86680214845592,0.0,253.2428924346425,0.0
scattering,4band_vis,34.15886898220137,3.0,1.0,0.05884611571777713,True,2,12.698627433262287,-1.8333003312873069,True,3,0.03557921377662438,3.007853552994916,298.0349401212178,28.86114208707845,268.93328518828247,10.83145780469066,257.4408231430477,2.2727765058671383,253.48667459977537,0.0,256.8124683379925,0.0,255.22994718043037,0.0
scattering,4band_vis,47.27390111197111,0.1,1.0,0.08086967012509656,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303298749034,374.1305897381391,0.0,327.77026421646144,0.0,310.13887800148166,0.0,301.6241298673533,0.0,304.03412717681385,0.0,301.6889969147522,0.0
scattering,4band_vis,47.27390111197111,0.30714285714285716,1.0,0.08121867012872792,True,0,0.0,0.0,False,0,0.08446194568736404,0.918781329871272,378.1330668391435,0.0,331.21178842968595,0.0,313.2614916384927,0.0,304.62945898427165,0.0,306.99533276953304,0.0,304.62990073238694,0.0
scattering,4band_vis,47.27390111197111,0.5142857142857142,1.0,0.08149035483018817,True,0,0.0,0.0,False,0,0.08126756291881916,0.9185096451698118,382.2660485862686,0.0,334.79004888543926,0.0,316.52264379210783,0.0,307.75098352774904,0.0,310.1298585474541,0.0,307.7693574299061,0.0
scattering,4band_vis,47.27390111197111,0.7214285714285714,1.0,0.08173497246925224,True,0,0.0,0.0,False,0,0.07796501868371135,0.9182650275307478,386.5310029614632,0.0,338.4605121421237,0.0,319.9462115642374,0.0,310.95138604069905,0.0,313.4267939301897,0.0,311.00980144120757,0.0
scattering,4band_vis,47.27390111197111,0.9285714285714285,1.0,0.08194755102187774,True,0,0.0,0.0,False,0,0.07454969342095065,0.9180524489781222,390.95221526671065,0.0,342.2609204143851,0.0,323.4909902867055,0.0,314.3662118292606,0.0,316.80820618818257,0.0,314.3954912227415,0.0
scattering,4band_vis,47.27390111197111,1.1357142857142857,1.0,0.08212463748061632,True,0,0.0,0.0,False,0,0.07101718519257633,0.9178753625193836,395.5377691012141,0.0,346.2115404063407,0.0,327.13529837298046,0.0,317.93074351258286,0.0,320.3710318509993,0.0,317.95508605888296,0.0
scattering,4band_vis,47.27390111197111,1.342857142857143,1.0,0.08227337484820148,True,0,0.0,0.0,False,0,0.06736363614942423,0.9177266251517985,400.34097793458403,0.0,350.2915614109558,0.0,331.09748318668494,0.0,321.6690891305622,0.0,324.1562026327729,0.0,321.61558565545675,0.0
scattering,4band_vis,47.27390111197111,1.55,1.0,0.0824361867770562,True,0,0.0,0.0,False,0,0.06358705535193225,0.9175638132229438,405.29367485817545,0.0,354.5394076205149,0.0,335.1239126748751,0.0,325.5095670981937,0.0,328.0090419510264,0.0,325.46056803973994,0.0
scattering,4band_vis,47.27390111197111,1.7571428571428571,1.0,0.08259656069262568,True,0,0.0,0.0,False,0,0.05968807444748206,0.9174034393073743,410.4380354884405,0.0,358.95447840617186,0.0,339.31015334935125,0.0,329.5389424935868,0.0,332.0149999703289,0.0,329.42172221605017,0.0
scattering,4band_vis,47.27390111197111,1.9642857142857142,1.0,0.08224981043522844,True,0,0.0,0.0,False,0,0.05567538401453317,0.9177501895647715,415.3002160851056,0.0,363.457807081217,0.0,343.61234042988514,0.0,333.71045270413896,0.0,336.2146917392354,0.0,333.66348527616145,0.0
scattering,4band_vis,47.27390111197111,2.1714285714285713,1.0,0.08099926278150649,True,0,0.0,0.0,False,0,0.05157219771446722,0.9190007372184935,419.29531244226564,0.0,367.82952352595413,0.0,347.879169888943,0.0,337.9666067548303,0.0,340.58436389868433,0.0,337.92981578639206,0.0
scattering,4band_vis,47.27390111197111,2.3785714285714286,1.0,0.0785851234494421,True,0,0.0,0.0,False,0,0.04742413736507944,0.9214148765505579,422.1894261618998,0.0,371.28267781897006,0.0,351.9120358701244,0.0,342.35213780916996,0.0,344.9768690188059,0.0,342.38824003012417,0.0
scattering,4band_vis,47.27390111197111,2.585714285714286,1.0,0.07421159404334476,True,0,0.0,0.0,False,0,0.04331125456305474,0.9257884059566552,422.4973616326116,0.0,373.76028829377606,0.0,355.0023701386914,0.0,346.1668826634004,0.0,349.3193361826724,0.0,346.69873343614114,0.0
scattering,4band_vis,47.27390111197111,2.7928571428571427,1.0,0.06801013497678315,True,0,0.0,0.0,True,1,0.03933036949996477,1.0986565316898835,419.8100097590848,16.878028136630245,374.2993375940644,0.0,356.612410729497,0.0,349.2511531825635,0.0,352.7209290146099,0.0,350.4735317935373,0.0
scattering,4band_vis,47.27390111197111,3.0,1.0,0.05884611577938479,True,2,12.698627433261498,-1.8333003312872622,True,3,0.0355792137766244,3.007853552933353,412.4631378908931,39.942153170060244,372.18812883801337,14.990111804470255,356.28322535474547,3.1453913724124085,350.81091222534735,0.0,355.4136186083137,0.0,353.22350075783163,0.0
scattering,4band_vis,65.42434784678869,0.1,1.0,0.08086967019522949,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303298047705,517.7751204660759,0.0,453.6151084536015,0.0,429.21428860127486,0.0,417.43036913087735,0.0,420.7656661674073,0.0,417.52014137672535,0.0
scattering,4band_vis,65.42434784678869,0.30714285714285716,1.0,0.08121867019845613,True,0,0.0,0.0,False,0,0.08446194568736404,0.9187813298015439,523.3143175271497,0.0,458.3779791275457,0.0,433.5358054630852,0.0,421.5895709930979,0.0,424.8638036214126,0.0,421.5901823469672,0.0
scattering,4band_vis,65.42434784678869,0.5142857142857142,1.0,0.08149035489942233,True,0,0.0,0.0,False,0,0.08126756291881916,0.9185096451005776,529.0341254784311,0.0,463.33008486109037,0.0,438.0490516276881,0.0,425.90958061238103,0.0,429.2018061980079,0.0,425.9350090313977,0.0
scattering,4band_vis,65.42434784678869,0.7214285714285714,1.0,0.08173497253795431,True,0,0.0,0.0,False,0,0.07796501868371135,0.9182650274620456,534.9365759221231,0.0,468.4097939440238,0.0,442.78707162460637,0.0,430.3387527841686,0.0,433.76457428430524,0.0,430.4195963234701,0.0
scattering,4band_vis,65.42434784678869,0.9285714285714285,1.0,0.08194755109000358,True,0,0.0,0.0,False,0,0.07454969342095064,0.9180524489099964,541.0552783130661,0.0,473.6693394208258,0.0,447.69284057372147,0.0,435.0646743809047,0.0,438.4442534852311,0.0,435.1051953698391,0.0
scattering,4band_vis,65.42434784678869,1.1357142857142857,1.0,0.0821246375481184,True,0,0.0,0.0,False,0,0.07101718519257634,0.9178753624518816,547.4014198855192,0.0,479.1367692390668,0.0,452.73635241194677,0.0,439.997780286597,0.0,443.3749983571106,0.0,440.0314689642637,0.0
scattering,4band_vis,65.42434784678869,1.342857142857143,1.0,0.08227337491503288,True,0,0.0,0.0,False,0,0.06736363614942423,0.9177266250849672,554.0487834011906,0.0,484.7832825825691,0.0,458.2197872753207,0.0,445.17143463559813,0.0,448.61345602743705,0.0,445.09738891726363,0.0
scattering,4band_vis,65.42434784678869,1.55,1.0,0.08243618684322025,True,0,0.0,0.0,False,0,0.06358705535193226,0.9175638131567797,560.9030297969192,0.0,490.6620563134613,0.0,463.7921330563886,0.0,450.4864342557294,0.0,453.9455630426408,0.0,450.41862238979405,0.0
scattering,4band_vis,65.42434784678869,1.7571428571428571,1.0,0.08259656075810562,True,0,0.0,0.0,False,0,0.05968807444748205,0.9174034392418944,568.0225276891414,0.0,496.77225919612306,0.0,469.58564828604153,0.0,456.06285700216404,0.0,459.48957749352627,0.0,455.90063091056044,0.0
scattering,4band_vis,65.42434784678869,1.9642857142857142,1.0,0.08224981049962744,True,0,0.0,0.0,False,0,0.05567538401453317,0.9177501895003726,574.7515047180661,0.0,503.00460589851843,0.0,475.5396266427701,0.0,461.83598612081164,0.0,465.3017082607212,0.0,461.77098591407633,0.0
scattering,4band_vis,65.42434784678869,2.1714285714285713,1.0,0.08099926284417389,True,0,0.0,0.0,False,0,0.05157219771446723,0.9190007371558261,580.2804872560882,0.0,509.0548088781828,0.0,481.44467209419446,0.0,467.726257423838,0.0,471.3490820676572,0.0,467.6753408491507,0.0
scattering,4band_vis,65.42434784678869,2.3785714285714286,1.0,0.0785851235095816,True,0,0.0,0.0,False,0,0.04742413736507944,0.9214148764904184,584.2857734340374,0.0,513.8337749106199,0.0,487.02592560968816,0.0,473.79557902504087,0.0,477.4280553729693,0.0,473.8455424130031,0.0
scattering,4band_vis,65.42434784678869,2.585714285714286,1.0,0.0742115940996623,True,0,0.0,0.0,False,0,0.04331125456305474,0.9257884059003377,584.7119383342538,0.0,517.2626446615768,0.0,491.3027696905414,0.0,479.074965502979,0.0,483.43777903781245,0.0,479.8110162442952,0.0
scattering,4band_vis,65.42434784678869,2.7928571428571427,1.0,0.06801013502816677,True,0,0.0,0.0,True,1,0.03933036949996476,1.0986565316385,580.9927986054654,23.358215797831754,518.0086577491177,0.0,493.5309728466726,0.0,483.34341770499583,0.0,488.14538698712687,0.0,485.03511907855943,0.0
scattering,4band_vis,65.42434784678869,3.0,1.0,0.058846115823901333,True,2,12.69862743326308,-1.8333003312873521,True,3,0.035579213776624395,3.0078535528887467,570.8251524120221,55.277632293518856,515.0868668077288,20.745448670187038,493.07539930699767,4.353039931601059,485.5020341037261,0.0,491.8719138122482,0.0,488.8409172432108,0.0
scattering,4band_vis,90.54351746938224,0.1,1.0,0.08086967024590574,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303297540943,716.5708518015097,0.0,627.7771020786777,0.0,594.0077771823834,0.0,577.699513461905,0.0,582.3153718606748,0.0,577.8237530634864,0.0
scattering,4band_vis,90.54351746938224,0.30714285714285716,1.0,0.08121867024883987,True,0,0.0,0.0,False,0,0.08446194568736404,0.9187813297511601,724.2367805019408,0.0,634.3686399122772,0.0,599.9885068396032,0.0,583.4556085375879,0.0,587.9869573234388,0.0,583.4564546160215,0.0
scattering,4band_vis,90.54351746938224,0.5142857142857142,1.0,0.08149035494944903,True,0,0.0,0.0,False,0,0.08126756291881913,0.918509645050551,732.1526642394625,0.0,641.2220681351379,0.0,606.234578774555,0.0,589.4342522582323,0.0,593.990502257444,0.0,589.4694437210017,0.0
scattering,4band_vis,90.54351746938224,0.7214285714285714,1.0,0.08173497258759668,True,0,0.0,0.0,False,0,0.07796501868371135,0.9182650274124033,740.3213146341461,0.0,648.2520920211542,0.0,612.7917247069207,0.0,595.5639706445783,0.0,600.3051096708473,0.0,595.6758534321633,0.0
scattering,4band_vis,90.54351746938224,0.9285714285714285,1.0,0.08194755113922945,True,0,0.0,0.0,False,0,0.07454969342095065,0.9180524488607705,748.7892452296741,0.0,655.5309990860748,0.0,619.58102549728,0.0,602.1043730900877,0.0,606.7815153122513,0.0,602.1604517976363,0.0
scattering,4band_vis,90.54351746938224,1.1357142857142857,1.0,0.08212463759689358,True,0,0.0,0.0,False,0,0.07101718519257637,0.9178753624031064,757.571938511909,0.0,663.0976060688425,0.0,626.5609544879487,0.0,608.9315066489327,0.0,613.6053813367104,0.0,608.97812983243,0.0
scattering,4band_vis,90.54351746938224,1.342857142857143,1.0,0.08227337496332349,True,0,0.0,0.0,False,0,0.06736363614942423,0.9177266250366765,766.7715055601891,0.0,670.9120543038599,0.0,634.1497115284742,0.0,616.0915453554145,0.0,620.8551040958362,0.0,615.9890703592976,0.0
scattering,4band_vis,90.54351746938224,1.55,1.0,0.08243618689102852,True,0,0.0,0.0,False,0,0.06358705535193225,0.9175638131089715,776.2573865616237,0.0,679.0479374959721,0.0,641.8615161421803,0.0,623.4471977507902,0.0,628.234432137597,0.0,623.3533500462272,0.0
scattering,4band_vis,90.54351746938224,1.7571428571428571,1.0,0.08259656080541969,True,0,0.0,0.0,False,0,0.05968807444748206,0.9174034391945803,786.1103603090613,0.0,687.5041052631053,0.0,649.8794064944638,0.0,631.1646446490132,0.0,635.9070278271982,0.0,630.9401331109922,0.0
scattering,4band_vis,90.54351746938224,1.9642857142857142,1.0,0.08224981054616048,True,0,0.0,0.0,False,0,0.05567538401453315,0.9177501894538396,795.4228757443901,0.0,696.1293130197818,0.0,658.1193685437188,0.0,639.1543218014914,0.0,643.9506810079108,0.0,639.0643652708151,0.0
scattering,4band_vis,90.54351746938224,2.1714285714285713,1.0,0.08099926288945573,True,0,0.0,0.0,False,0,0.05157219771446722,0.9190007371105443,803.0746681350709,0.0,704.5024443877152,0.0,666.291610279175,0.0,647.3061169691545,0.0,652.3198969642464,0.0,647.2356513715382,0.0
scattering,4band_vis,90.54351746938224,2.3785714285714286,1.0,0.07858512355303704,True,0,0.0,0.0,False,0,0.04742413736507944,0.921414876446963,808.6177527963396,0.0,711.116257267545,0.0,674.0157426826736,0.0,655.7057074047019,0.0,660.7328448006448,0.0,655.774853846962,0.0
scattering,4band_vis,90.54351746938224,2.585714285714286,1.0,0.07421159414035597,True,0,0.0,0.0,False,0,0.043311254563054756,0.9257884058596441,809.2075403961779,0.0,715.8616148968334,0.0,679.9346477920589,0.0,663.0120732688633,0.0,669.0499551355947,0.0,664.0307249688511,0.0
scattering,4band_vis,90.54351746938224,2.7928571428571427,1.0,0.06801013506529525,True,0,0.0,0.0,True,1,0.03933036949996477,1.0986565316013714,804.0604658881795,32.326421122260385,716.8940539084127,0.0,683.0183522237021,0.0,668.9193645027874,0.0,675.5650125511602,0.0,671.2605814642302,0.0
scattering,4band_vis,90.54351746938224,3.0,1.0,0.058846115856067444,True,2,12.698627433262024,-1.8333003312872918,True,3,0.03557921377662438,3.007853552856641,789.9890310013627,76.50104937927937,712.8504640546315,28.710502372572545,682.3878647659633,6.02435576453697,671.9067648826253,0.0,680.7223103736874,0.0,676.5275862406942,0.0
scattering,4band_vis,125.3069969444216,0.1,1.0,0.08086967028252312,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303297174769,991.6926583674727,0.0,868.8072388898703,0.0,822.0724442865344,0.0,799.5027495220049,0.0,805.8908308605294,0.0,799.6746899525386,0.0
scattering,4band_vis,125.3069969444216,0.30714285714285716,1.0,0.08121867028524586,True,0,0.0,0.0,False,0,0.08446194568736404,0.9187813297147541,1002.3018607829397,0.0,877.9295464195415,0.0,830.3494285900886,0.0,807.4688525431769,0.0,813.7399774600407,0.0,807.4700234668459,0.0
scattering,4band_vis,125.3069969444216,0.5142857142857142,1.0,0.08149035498559709,True,0,0.0,0.0,False,0,0.08126756291881913,0.9185096450144029,1013.2569865283634,0.0,887.4142951169979,0.0,838.9936312756347,0.0,815.7429500310277,0.0,822.0485367884927,0.0,815.791652982282,0.0
scattering,4band_vis,125.3069969444216,0.7214285714285714,1.0,0.08173497262346699,True,0,0.0,0.0,False,0,0.07796501868371133,0.918265027376533,1024.561926723478,0.0,897.1434420092882,0.0,848.0683424010219,0.0,824.2261261277346,0.0,830.7875886165169,0.0,824.3809654416234,0.0
scattering,4band_vis,125.3069969444216,0.9285714285714285,1.0,0.0819475511747988,True,0,0.0,0.0,False,0,0.07454969342095064,0.9180524488252012,1036.281053425378,0.0,907.217028841732,0.0,857.4643424369164,0.0,833.2776652346826,0.0,839.7505598440559,0.0,833.3552749259319,0.0
scattering,4band_vis,125.3069969444216,1.1357142857142857,1.0,0.08212463763213736,True,0,0.0,0.0,False,0,0.07101718519257634,0.9178753623678626,1048.435793499983,0.0,917.6887757383548,0.0,867.1241608883228,0.0,842.7260236363386,0.0,849.1943961669067,0.0,842.7905474286024,0.0
scattering,4band_vis,125.3069969444216,1.342857142857143,1.0,0.08227337499821695,True,0,0.0,0.0,False,0,0.06736363614942423,0.917726625001783,1061.1674627815373,0.0,928.5035206088395,0.0,877.6265621851429,0.0,852.6351035284297,0.0,859.22759360628,0.0,852.4932840543889,0.0
scattering,4band_vis,125.3069969444216,1.55,1.0,0.08243618692557363,True,0,0.0,0.0,False,0,0.06358705535193225,0.9175638130744264,1074.2953740322118,0.0,939.7631128887498,0.0,888.2992542140605,0.0,862.8149014641931,0.0,869.4401572687588,0.0,862.6850216632135,0.0
scattering,4band_vis,125.3069969444216,1.7571428571428571,1.0,0.08259656083960763,True,0,0.0,0.0,False,0,0.05968807444748206,0.9174034391603924,1087.9313204342402,0.0,951.4659605157598,0.0,899.3955512207901,0.0,873.4954020888939,0.0,880.0585864120462,0.0,873.1846910916289,0.0
scattering,4band_vis,125.3069969444216,1.9642857142857142,1.0,0.08224981057978395,True,0,0.0,0.0,False,0,0.05567538401453315,0.917750189420216,1100.8193037577753,0.0,963.4027497218595,0.0,910.7991826257363,0.0,884.5526536571364,0.0,891.1905376848513,0.0,884.4281590159998,0.0
scattering,4band_vis,125.3069969444216,2.1714285714285713,1.0,0.08099926292217516,True,0,0.0,0.0,False,0,0.05157219771446723,0.9190007370778248,1111.4089423372864,0.0,974.9906797698798,0.0,922.1090930289872,0.0,895.8342671918803,0.0,902.7730490294363,0.0,895.7367468759927,0.0
scattering,4band_vis,125.3069969444216,2.3785714285714286,1.0,0.07858512358443659,True,0,0.0,0.0,False,0,0.04742413736507942,0.9214148764155634,1119.0802512517773,0.0,984.1438146765732,0.0,932.7988460067286,0.0,907.4588150607816,0.0,914.4160827693796,0.0,907.5545097418715,0.0
scattering,4band_vis,125.3069969444216,2.585714285714286,1.0,0.07421159416976009,True,0,0.0,0.0,False,0,0.043311254563054756,0.9257884058302399,1119.8964832144445,0.0,990.711115468201,0.0,940.9902687080489,0.0,917.5704032849181,0.0,925.9264829444159,0.0,918.9801583841826,0.0
