scan,band_subset,effective_mu_s_500,power_b,calibration_k,hb_cov,hb_present,bili_mono,bili_range,bili_log2_slope,bili_positive_a1,bili_positive_count,mean_rmse,composite,A1_hb_uM,A1_bili_uM,A2_hb_uM,A2_bili_uM,A3_hb_uM,A3_bili_uM,A4_hb_uM,A4_bili_uM,A5_hb_uM,A5_bili_uM,A6_hb_uM,A6_bili_uM
scattering,8band_full,10.95445115010332,1.0,1.0,0.08134559615660308,True,0,0.0,0.0,False,0,0.07148495359505046,0.9186544038433969,91.29441887965069,0.0,79.97116126039845,0.0,75.6215048812872,0.0,73.49939367156752,0.0,74.08305327249646,0.0,73.56144569598027,0.0
scattering,8band_full,10.95445115010332,1.5,1.0,0.08193447441606849,True,0,0.0,0.0,False,0,0.059986993928150295,0.9180655255839315,93.78404691714044,0.0,82.07685229705497,0.0,77.63023749111169,0.0,75.38938798522658,0.0,75.99168866566392,0.0,75.4308906217622,0.0
scattering,8band_full,10.95445115010332,2.0,1.0,0.08159149507267044,True,0,0.0,0.0,False,0,0.050316230591060246,0.9184085049273296,96.36310315388816,0.0,84.42860276224035,0.0,79.83420038837136,0.0,77.55742315025077,0.0,78.1436070247082,0.0,77.55763799813812,0.0
scattering,8band_full,51.274440767548064,0.5,1.0,0.0804520047483023,True,0,0.0,0.0,False,0,0.08287528606183987,0.9195479952516977,416.96631116074195,0.0,365.5278517236694,0.0,345.9060324600557,0.0,336.44116450543527,0.0,339.1097325903347,0.0,336.7671777684755,0.0
scattering,8band_full,51.274440767548064,1.0,1.0,0.08134559697663381,True,0,0.0,0.0,False,0,0.07148495359505046,0.9186544030233662,427.32129698786594,0.0,374.3205857574762,0.0,353.9611724638378,0.0,344.028217901902,0.0,346.7601502667616,0.0,344.3186644798877,0.0
scattering,8band_full,51.274440767548064,1.5,1.0,0.08193447522093152,True,0,0.0,0.0,False,0,0.059986993928150295,0.9180655247790684,438.9744855951557,0.0,384.1766825033898,0.0,363.3634364211076,0.0,352.8747041529088,0.0,355.693889718682,0.0,353.0689653212306,0.0
scattering,8band_full,51.274440767548064,2.0,1.0,0.08159149585212386,True,0,0.0,0.0,False,0,0.050316230591060246,0.9184085041478761,451.0462602952553,0.0,395.18450829720535,0.0,373.67951373807534,0.0,363.0226147262234,0.0,365.7663624446545,0.0,363.0236203635778,0.0
scattering,8band_full,239.99999999999994,0.5,1.0,0.08045200492561844,True,0,0.0,0.0,False,0,0.08287528606183987,0.9195479950743816,1951.6919771441808,0.0,1710.9242558371,0.0,1619.0805116095125,0.0,1574.7783549188712,0.0,1587.2691072467096,0.0,1576.3043234513098,0.0
scattering,8band_full,239.99999999999994,1.0,1.0,0.08134559715182804,True,0,0.0,0.0,False,0,0.07148495359505046,0.918654402848172,2000.1605037884076,0.0,1752.08035888814,0.0,1656.7841622387214,0.0,1610.2910350747995,0.0,1623.078376248129,0.0,1611.6505268151889,0.0
scattering,8band_full,239.99999999999994,1.5,1.0,0.08193447539288524,True,0,0.0,0.0,False,0,0.059986993928150295,0.9180655246071148,2054.7055212256264,0.0,1798.2137380846689,0.0,1700.7932887346055,0.0,1651.6987358407025,0.0,1664.894482603752,0.0,1652.6080130497623,0.0
scattering,8band_full,239.99999999999994,2.0,1.0,0.08159149601864903,True,0,0.0,0.0,False,0,0.050316230591060246,0.918408503981351,2111.20981234327,0.0,1849.7380092608798,0.0,1749.0796965239472,0.0,1699.1980064546287,0.0,1712.0406516900732,0.0,1699.2027135360015,0.0
calibration,8band_full,5.999999999999998,1.0,0.01,0.08134559718038697,True,0,0.0,0.0,False,0,0.07148495359505046,0.9186544028196131,5000.401259471018,0.0,4380.200897220349,0.0,4141.960405596802,0.0,4025.7275876869976,0.0,4057.6959406203223,0.0,4029.1263170379707,0.0
calibration,8band_full,5.999999999999998,1.0,0.02682695795279726,0.08134559714834967,True,0,0.0,0.0,False,0,0.07148495359505044,0.9186544028516503,1863.9464333859082,0.0,1632.760935819644,0.0,1543.954559769576,0.0,1500.6276875560663,0.0,1512.5441907203738,0.0,1501.89459577464,0.0
calibration,8band_full,5.999999999999998,1.0,0.07196856730011521,0.08134559706240338,True,0,0.0,0.0,False,0,0.07148495359505046,0.9186544029375966,694.8035020092742,0.0,608.6269411136849,0.0,575.523532144869,0.0,559.3730344664724,0.0,563.8150227028108,0.0,559.8452863784494,0.0
calibration,8band_full,5.999999999999998,1.0,0.19306977288832497,0.08134559683183562,True,0,0.0,0.0,False,0,0.07148495359505046,0.9186544031681644,258.99451709426,0.0,226.87139637098633,0.0,214.5317904316688,0.0,208.51154105907355,0.0,210.16733380462233,0.0,208.6875773852228,0.0
